Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,unidentified,Temp_mediaAnual
0,0,0.009411765,0.002352941,0.007058824,0.011764706,0.004705882,0,0,0.129411765,0.009411765,0.009411765,0,0.004705882,0,0,0,0.018823529,0.098823529,0.007058824,0.014117647,0.284705882,0.028235294,0.028235294,0.007058824,0.028235294,0.023529412,0,0,0,0.023529412,0,0,0.070588235,0,0,0,0,0,0.049411765,0.030588235,0.035294118,0.044705882,0.018823529,22.0401
0,0,0.082,0.017,0.246,0,0,0,0,0.256,0,0.054,0,0.05,0,0,0,0.044,0,0.002,0,0.007,0,0.005,0.002,0.02,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0.015,0.071,0,19.9101
0,0,0.075924076,0.007992008,0.213786214,0.003996004,0.043956044,0,0,0.25974026,0.06993007,0.02997003,0,0.018981019,0,0,0,0.010989011,0.003996004,0,0.001998002,0.014985015,0,0.010989011,0.007992008,0.01998002,0.001998002,0,0,0,0,0.010989011,0,0.003996004,0,0,0,0,0,0.096903097,0.012987013,0.007992008,0.06993007,0,19.9101
0,0,0.03,0,0.001,0.005,0.005,0,0,0.143,0.129,0.193,0.006,0,0,0,0,0.277,0,0,0.005,0.047,0.012,0.024,0.005,0.019,0.003,0,0.011,0,0.003,0,0,0.032,0,0,0,0,0,0.01,0.029,0.001,0.008,0.002,18.9904
0,0,0.017034068,0,0.002004008,0.012024048,0,0,0,0.077154309,0.279559118,0.127254509,0.013026052,0,0,0,0,0.278557114,0.00501002,0,0.003006012,0.043086172,0.004008016,0.007014028,0,0.037074148,0.002004008,0,0,0,0,0,0,0.059118236,0,0,0,0,0,0,0,0,0.008016032,0,18.8189
0,0,0.007960199,0,0.007960199,0.007960199,0,0,0,0.325373134,0.015920398,0.154228856,0,0,0,0,0,0.186069652,0,0,0.0039801,0.043781095,0,0.103482587,0,0.019900498,0.011940299,0,0.007960199,0,0.031840796,0,0.0039801,0.011940299,0,0,0,0,0,0.023880597,0.011940299,0.0039801,0.015920398,0,18.888
0,0,0.003,0.006,0.05,0,0.028,0,0,0.003,0.003,0,0,0,0,0,0,0,0,0.03,0.006,0.702,0,0.003,0.014,0.025,0.022,0,0,0,0,0,0,0.03,0,0,0,0,0,0.025,0.006,0.008,0.022,0.014,25.4075
0,0,0.002702703,0.005405405,0.048648649,0,0.037837838,0,0,0.005405405,0.005405405,0,0,0,0,0,0,0,0,0.02972973,0.016216216,0.678378378,0,0.002702703,0.013513514,0.021621622,0.024324324,0,0,0,0.005405405,0,0.008108108,0.02972973,0,0,0,0,0,0.027027027,0.005405405,0.008108108,0.021621622,0.002702703,25.4107
0,0,0.003992016,0.000998004,0.003992016,0,0.005988024,0,0,0.194610778,0.250499002,0.143712575,0.003992016,0,0,0,0,0.21756487,0.003992016,0,0.003992016,0.038922156,0.003992016,0.062874251,0.000998004,0.022954092,0,0,0,0,0,0,0,0.021956088,0,0,0,0,0,0.001996008,0.002994012,0.001996008,0.002994012,0.00499002,18.2936
0,0,0,0,0.002,0.002,0,0,0,0.205,0.01,0.269,0.012,0,0,0,0,0.205,0.081,0,0.014,0.033,0.005,0.021,0,0.014,0.01,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0.031,0,0.007,0.01,0.019,18.4119
0,0,0,0,0.004796163,0,0,0,0,0.208633094,0.100719424,0.158273381,0.009592326,0,0,0,0,0.21822542,0.074340528,0,0.014388489,0.033573141,0.007194245,0.023980815,0,0.014388489,0.028776978,0,0.009592326,0,0.004796163,0,0,0.028776978,0,0,0,0,0,0.03117506,0,0.007194245,0.009592326,0.011990408,18.4119
0,0,0.016,0,0.007,0,0.001,0,0,0.273,0.249,0.045,0.002,0.001,0,0,0,0.221,0.002,0,0.001,0.005,0,0.127,0,0.01,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0.001,0.001,0.005,0,18.2728
0,0,0.004008016,0,0.001002004,0,0,0,0,0.20741483,0.179358717,0.036072144,0,0,0,0,0,0.543086172,0,0,0,0,0,0.021042084,0,0.001002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006012024,0,16.2119
0,0,0,0,0,0,0,0,0,0.159,0.171,0.2,0.058,0,0,0,0,0.335,0,0,0.003,0.007,0,0.009,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,16.0634
0,0,0,0,0,0.005,0,0,0,0.14,0.363,0.098,0.025,0,0,0,0,0.284,0,0,0.003,0.013,0,0.009,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,16.0634
0,0,0.002493766,0,0,0.014962594,0,0,0,0.10723192,0.002493766,0.014962594,0.002493766,0,0,0,0,0.032418953,0.117206983,0.004987531,0.014962594,0.261845387,0.054862843,0.007481297,0.007481297,0.02244389,0.009975062,0,0,0,0.047381546,0,0.002493766,0.109725686,0,0,0,0,0,0.042394015,0.009975062,0.032418953,0.06234414,0.014962594,22.5396
0,0,0.01986755,0,0.011037528,0,0,0,0,0.534216336,0.101545254,0.14790287,0.004415011,0,0,0,0,0.088300221,0.002207506,0,0.004415011,0.006622517,0,0.035320088,0.015452539,0.004415011,0.008830022,0,0,0,0,0,0,0.004415011,0,0,0,0,0,0,0,0.002207506,0,0.008830022,18.6101
0,0,0.009,0,0.007,0.002,0,0,0,0.535,0.014,0.222,0.002,0,0,0,0,0.096,0,0,0.005,0.007,0,0.041,0.011,0.005,0.005,0,0.007,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.002,0.025,18.61
0,0,0.014,0,0.011,0.011,0.007,0,0,0.018,0,0.005,0,0.005,0,0,0,0.009,0.128,0.002,0.014,0.349,0.052,0.007,0.005,0.039,0.03,0,0,0.002,0.014,0,0,0.146,0,0,0,0,0,0.023,0.002,0.018,0.066,0.023,23.1419
0,0,0.004672897,0.002336449,0.011682243,0.011682243,0.007009346,0,0,0.021028037,0.007009346,0.002336449,0,0.004672897,0,0,0,0.01635514,0.126168224,0.007009346,0.023364486,0.320093458,0.046728972,0.009345794,0.004672897,0.030373832,0.039719626,0,0.002336449,0,0.014018692,0,0,0.147196262,0,0,0,0,0,0.023364486,0.002336449,0.018691589,0.067757009,0.028037383,23.1433
0,0,0.059,0,0.091,0.007,0.016,0,0,0.08,0.005,0.005,0,0.04,0,0,0,0.016,0.047,0.005,0.016,0.187,0.021,0.009,0.005,0.019,0.014,0,0,0,0,0,0,0.159,0,0,0,0,0,0.047,0,0.052,0.089,0.011,21.5755
0,0,0.030162413,0.020881671,0.104408353,0.009280742,0.009280742,0,0,0.078886311,0.006960557,0,0,0.044083527,0,0,0,0.018561485,0.044083527,0.004640371,0.016241299,0.187935035,0.020881671,0.009280742,0.006960557,0.016241299,0.016241299,0,0,0,0,0,0,0.160092807,0,0,0,0,0,0.046403712,0,0.051044084,0.088167053,0.009280742,21.5756
0,0,0.003,0,0.104,0,0.009,0,0,0.006,0.003,0,0,0,0,0,0,0,0,0.068,0.077,0.503,0.003,0.015,0.009,0.027,0.012,0,0,0,0,0,0,0.036,0,0,0,0,0,0.024,0.006,0.03,0.033,0.032,26.23
0,0,0.00295858,0,0.100591716,0,0.01183432,0,0,0.00591716,0.00295858,0,0,0,0,0,0,0,0,0.068047337,0.112426036,0.464497041,0.00295858,0.017751479,0.00887574,0.023668639,0.014792899,0,0,0,0,0,0.020710059,0.032544379,0,0,0,0,0,0.023668639,0.00591716,0.035502959,0.029585799,0.014792899,26.2317
0,0,0.03006012,0,0.006012024,0.008016032,0.001002004,0,0,0.419839679,0.145290581,0.03006012,0.003006012,0.002004008,0,0,0,0.214428858,0,0,0.003006012,0.008016032,0,0.082164329,0.007014028,0.007014028,0.002004008,0,0,0,0,0,0,0.01503006,0,0,0,0,0,0,0.001002004,0,0,0.01503006,17.2211
0,0,0.013972056,0.000998004,0.008982036,0.002994012,0.000998004,0,0,0.608782435,0.133732535,0.042914172,0.001996008,0.001996008,0,0,0,0.098802395,0,0,0.000998004,0.001996008,0,0.046906188,0.006986028,0.011976048,0,0,0,0,0,0,0,0.003992016,0,0,0,0,0,0,0.000998004,0.000998004,0.007984032,0.000998004,18.2687
0,0,0.009940358,0.027833002,0.051689861,0.009940358,0.007952286,0,0,0.069582505,0.02584493,0.005964215,0,0.011928429,0,0,0,0.029821074,0.093439364,0.003976143,0.017892644,0.21471173,0.061630219,0.013916501,0.005964215,0.02584493,0.021868787,0,0,0,0.007952286,0,0,0.091451292,0,0,0,0,0,0.033797217,0.007952286,0.031809145,0.097415507,0.019880716,21.7529
0,0,0.043,0,0.061,0.01,0.004,0,0,0.07,0.033,0.002,0,0.016,0,0,0,0.02,0.092,0.004,0.018,0.209,0.061,0.014,0.006,0.025,0.018,0,0,0,0.012,0,0,0.094,0,0,0,0,0,0.033,0.008,0.027,0.1,0.02,21.7529
0,0,0.036926148,0.001996008,0.040918164,0.00499002,0.005988024,0,0,0.075848303,0.012974052,0.015968064,0,0.013972056,0,0,0,0.076846307,0.021956088,0.006986028,0.021956088,0.330339321,0,0.007984032,0.002994012,0.041916168,0.042914172,0,0,0,0.003992016,0.00499002,0,0.125748503,0,0,0,0,0,0.010978044,0.000998004,0.017964072,0.070858283,0.000998004,22.4316
0,0,0.007028112,0,0.018072289,0.014056225,0,0,0,0.022088353,0.013052209,0,0,0.002008032,0,0,0,0.087349398,0.00502008,0.023092369,0.041164659,0.401606426,0.03815261,0.014056225,0.00502008,0.077309237,0.023092369,0,0,0,0,0,0,0.091365462,0,0,0,0,0,0,0,0.03815261,0.051204819,0,23.963
0,0,0.009018036,0,0.006012024,0.004008016,0.011022044,0,0,0.021042084,0.004008016,0,0,0,0,0,0,0.078156313,0.013026052,0.017034068,0.029058116,0.442885772,0.034068136,0.013026052,0.023046092,0.065130261,0.01503006,0,0,0,0.002004008,0,0,0.118236473,0,0,0,0,0,0.017034068,0.004008016,0.0250501,0.048096192,0,23.963
0,0,0.015151515,0,0.021212121,0.007070707,0,0,0,0.016161616,0.01010101,0,0,0.013131313,0,0,0,0.025252525,0.021212121,0,0.038383838,0.405050505,0.035353535,0.018181818,0.012121212,0.043434343,0,0,0,0,0.01010101,0.001010101,0,0.207070707,0,0,0,0,0,0,0,0.017171717,0.060606061,0,23.4487
0,0,0.01489573,0,0.008937438,0.006951341,0.011916584,0,0,0.015888779,0.009930487,0,0,0.012909633,0,0,0,0.024826216,0.020854022,0,0.037735849,0.40019861,0.034756703,0.017874876,0.011916584,0.042701092,0,0,0.000993049,0,0.009930487,0.000993049,0.008937438,0.204568024,0,0,0,0,0,0.016881827,0.004965243,0.016881827,0.05958292,0.003972195,23.4487
0,0,0.030090271,0,0.047141424,0.011033099,0,0,0,0.052156469,0.012036108,0.002006018,0,0.022066199,0,0,0,0.036108325,0.009027081,0.011033099,0.020060181,0.305917753,0.019057172,0.014042126,0.006018054,0.076228686,0.02106319,0,0,0,0.006018054,0.002006018,0,0.168505517,0,0,0,0,0,0,0,0.023069208,0.079237713,0,22.8615
0,0,0.03,0,0.026,0.011,0.021,0,0,0.052,0.012,0.002,0,0.022,0,0,0,0.036,0.009,0.011,0.02,0.306,0.019,0.014,0.006,0.076,0.021,0,0,0.002,0.006,0.002,0,0.168,0,0,0,0,0,0.026,0,0.023,0.079,0,22.8615
0,0,0.02543235,0.004069176,0.057985758,0.004069176,0,0,0,0.046795524,0.01017294,0,0,0.01525941,0,0,0,0.060020346,0.013224822,0.009155646,0.023397762,0.248219736,0,0.022380468,0.012207528,0.060020346,0.044760936,0,0,0,0.023397762,0.00508647,0,0.215666328,0,0,0,0,0,0,0,0.02543235,0.067141404,0,22.7199
0,0,0.024900398,0.003984064,0.037848606,0.003984064,0.018924303,0,0,0.045816733,0.009960159,0,0,0.014940239,0,0,0,0.05876494,0.012948207,0.008964143,0.022908367,0.24501992,0,0.021912351,0.011952191,0.05876494,0.043824701,0,0.000996016,0.005976096,0.022908367,0.00498008,0.000996016,0.212151394,0,0,0,0,0,0.014940239,0.000996016,0.024900398,0.065737052,0,22.7199
0,0,0.006012024,0,0.031062124,0,0,0,0,0.057114228,0.012024048,0.01002004,0,0.003006012,0,0,0,0.043086172,0.00501002,0.04509018,0.021042084,0.370741483,0,0.022044088,0.018036072,0.100200401,0.00501002,0,0,0,0,0.003006012,0,0.038076152,0,0,0,0,0,0,0,0.066132265,0.112224449,0,24.2476
0,0,0.016898608,0,0.005964215,0,0.016898608,0,0,0.035785288,0.019880716,0,0,0,0,0,0,0.049701789,0.005964215,0.04473161,0.002982107,0.384691849,0.005964215,0.019880716,0.019880716,0.069582505,0.019880716,0,0,0,0.007952286,0.007952286,0.002982107,0.055666004,0,0,0,0,0,0.030815109,0.002982107,0.057654076,0.116302187,0,24.2476
0,0,0.005763689,0,0.002881844,0.002881844,0.023054755,0,0,0.048991354,0.005763689,0.002881844,0,0.005763689,0,0,0,0.011527378,0.005763689,0.037463977,0.063400576,0.414985591,0,0.014409222,0.002881844,0.023054755,0.014409222,0,0,0,0,0,0.005763689,0.060518732,0,0,0,0,0,0.023054755,0.011527378,0.106628242,0.097982709,0.008645533,24.3242
0,0,0.006,0,0,0.003,0.021,0,0,0.051,0.006,0.003,0,0.006,0,0,0,0.006,0.009,0.036,0.039,0.455,0,0.006,0.003,0.03,0.003,0,0,0,0,0,0,0.057,0,0,0,0,0,0.015,0.006,0.095,0.116,0.028,24.3248
0,0,0,0,0.002197802,0,0.013186813,0,0,0.017582418,0.002197802,0,0,0,0,0,0,0.004395604,0.004395604,0.037362637,0.054945055,0.514285714,0.002197802,0.006593407,0,0.03956044,0.013186813,0,0,0,0,0,0.006593407,0.052747253,0,0,0,0,0,0.032967033,0.006593407,0.07032967,0.107692308,0.010989011,25.6477
0,0,0.011011011,0.005005005,0.043043043,0.01001001,0,0,0,0.027027027,0.02002002,0.007007007,0,0.006006006,0,0,0,0.072072072,0.017017017,0.006006006,0.03003003,0.305305305,0.01001001,0.007007007,0.009009009,0.07007007,0.032032032,0,0,0,0.01001001,0.002002002,0,0.187187187,0,0,0,0,0,0,0,0.018018018,0.091091091,0,22.7838
0,0,0.011,0.005,0.019,0.01,0.024,0,0,0.027,0.02,0.007,0,0.006,0,0,0,0.072,0.017,0.006,0.03,0.305,0.01,0.007,0.009,0.07,0.032,0,0,0,0.01,0.002,0,0.187,0,0,0,0,0,0.001,0.003,0.018,0.091,0.001,22.7838
0,0,0.025,0,0.033,0.005,0.013,0,0,0.02,0.025,0.013,0,0.018,0,0,0,0.008,0.015,0.003,0.053,0.446,0.015,0.005,0.003,0.066,0.018,0,0,0,0,0,0,0.096,0,0,0,0,0,0.015,0,0.015,0.073,0.017,23.306
0,0,0.037,0,0.175,0.002,0.047,0,0,0.273,0.215,0.086,0.012,0.035,0,0,0,0,0.003,0,0,0.023,0,0.007,0.016,0,0,0,0.002,0,0,0.023,0,0,0,0,0,0,0,0.002,0,0.007,0.014,0.021,18.9009
0,0,0.043912176,0,0.121756487,0.01497006,0,0,0,0.069860279,0.132734531,0.102794411,0,0,0,0,0,0.088822355,0,0,0.02994012,0.165668663,0,0.047904192,0.003992016,0.010978044,0,0,0,0,0.006986028,0.003992016,0.003992016,0.040918164,0,0,0,0,0,0,0,0.047904192,0.062874251,0,19.0977
0,0,0.009036145,0,0.050200803,0.019076305,0,0,0,0.060240964,0.105421687,0,0,0.006024096,0,0,0,0.053212851,0,0,0.154618474,0.28313253,0,0.134538153,0.001004016,0.059236948,0.00502008,0,0,0,0,0,0,0.053212851,0,0,0,0,0,0,0,0,0.006024096,0,19.6585
0,0,0.048979592,0,0.189795918,0.002040816,0,0,0,0.228571429,0.218367347,0.051020408,0.004081633,0.003061224,0,0,0,0.033673469,0,0,0.016326531,0.068367347,0,0.012244898,0.016326531,0.026530612,0.002040816,0,0,0,0,0.002040816,0,0.041836735,0,0,0,0,0,0,0,0.008163265,0.026530612,0,18.7524
0,0,0.048144433,0,0.145436309,0.002006018,0.042126379,0,0,0.22668004,0.215646941,0.050150451,0.004012036,0.003009027,0,0,0,0.026078235,0,0,0.016048144,0.067201605,0,0.012036108,0.016048144,0.030090271,0.002006018,0,0,0,0,0.002006018,0,0.04112337,0,0,0,0,0,0,0,0.008024072,0.026078235,0.016048144,18.7524
0,0,0.004702194,0,0.023510972,0.003134796,0.010971787,0,0,0.010971787,0.010971787,0.001567398,0,0.017241379,0,0,0,0.001567398,0.012539185,0.010971787,0.051724138,0.431034483,0.012539185,0.012539185,0.003134796,0.10031348,0.026645768,0,0,0,0.014106583,0,0.001567398,0.067398119,0,0,0,0,0,0.009404389,0,0.062695925,0.089341693,0.009404389,24.6517
0,0,0.003,0,0.04,0,0.016,0,0,0,0,0,0,0,0,0,0,0.003,0,0.056,0.129,0.452,0,0.011,0.003,0.04,0.03,0,0,0,0.003,0.003,0,0.067,0,0,0,0,0,0.005,0,0.046,0.062,0.031,26.8552
0,0,0.002881844,0,0.040345821,0,0.020172911,0,0,0,0,0,0,0,0,0,0,0,0,0.060518732,0.158501441,0.458213256,0.002881844,0.014409222,0.002881844,0.048991354,0.043227666,0,0,0,0.002881844,0.002881844,0.017291066,0,0,0,0,0,0,0.005763689,0,0.048991354,0.066282421,0.002881844,26.8556
0,0,0.02997003,0,0.044955045,0.020979021,0.017982018,0,0,0.1998002,0.042957043,0,0,0.010989011,0,0,0,0.006993007,0,0,0.204795205,0.07992008,0.008991009,0.013986014,0,0.026973027,0.006993007,0,0,0,0,0,0,0.022977023,0,0,0,0,0,0,0,0.02997003,0.190809191,0.03996004,19.5669
0,0,0,0,0.058080808,0,0,0,0,0.01010101,0.042929293,0,0,0.022727273,0,0,0,0.005050505,0.002525253,0.012626263,0.058080808,0.368686869,0.01010101,0.015151515,0.005050505,0.088383838,0.01010101,0,0,0,0.01010101,0,0,0.093434343,0,0,0,0,0,0,0,0,0.186868687,0,24.7262
0,0,0,0,0.019933555,0,0.029900332,0,0,0,0.006644518,0.006644518,0,0,0,0,0,0,0.003322259,0.009966777,0.07641196,0.528239203,0.029900332,0.009966777,0.003322259,0.043189369,0.016611296,0,0,0,0.019933555,0,0.016611296,0.073089701,0,0,0,0,0,0.006644518,0.003322259,0.043189369,0.049833887,0.003322259,27.016
0,0,0,0,0.019417476,0,0.029126214,0,0,0,0.006472492,0.006472492,0,0,0,0,0,0,0.003236246,0.009708738,0.074433657,0.514563107,0.029126214,0.009708738,0.003236246,0.042071197,0.01618123,0,0,0,0.019417476,0,0.01618123,0.071197411,0,0,0,0,0,0.006472492,0.003236246,0.042071197,0.048543689,0.029126214,27.016
0,0,0.002,0,0.027,0,0.023,0,0,0,0.004,0,0,0.006,0,0,0,0,0.006,0.021,0.065,0.44,0.01,0.008,0.002,0.054,0.029,0,0,0,0.017,0.002,0,0.106,0,0,0,0,0,0.002,0,0.038,0.094,0.044,27.0625
0,0,0.001893939,0,0.035984848,0,0.013257576,0,0,0,0.005681818,0,0,0.005681818,0,0,0,0.001893939,0.011363636,0.020833333,0.070075758,0.431818182,0.009469697,0.007575758,0.005681818,0.053030303,0.041666667,0,0,0,0.013257576,0.001893939,0.020833333,0.104166667,0,0,0,0,0,0.003787879,0,0.037878788,0.090909091,0.011363636,27.0625
0,0,0.0075,0,0.03,0,0.005,0,0,0,0.0025,0,0,0,0,0,0,0.01,0,0.015,0.07,0.485,0.0075,0.0125,0.01,0.035,0.0525,0,0,0,0.0175,0,0.015,0.095,0,0,0,0,0,0,0,0.035,0.08,0.005,27.0625
0,0,0.00999001,0,0.058941059,0.002997003,0.025974026,0,0,0.014985015,0.032967033,0.017982018,0,0.027972028,0,0,0,0.002997003,0,0.007992008,0.076923077,0.316683317,0,0.007992008,0,0.056943057,0.004995005,0,0,0.002997003,0.020979021,0,0,0.074925075,0,0,0,0,0,0.007992008,0,0.076923077,0.138861139,0.010989011,24.7372
0,0,0.012820513,0,0.076923077,0.002564103,0.007692308,0,0,0.017948718,0.033333333,0.017948718,0,0.028205128,0,0,0,0.002564103,0,0.007692308,0.079487179,0.312820513,0,0.007692308,0,0.043589744,0.020512821,0,0.002564103,0,0.020512821,0,0,0.069230769,0,0,0,0,0,0.007692308,0,0.074358974,0.141025641,0.012820513,24.7373
0,0,0.007,0,0.056,0,0.002,0,0,0.002,0.025,0.002,0,0.025,0,0,0,0.002,0.009,0.005,0.053,0.41,0.007,0.002,0.005,0.076,0.012,0,0,0.002,0.014,0.005,0,0.093,0,0,0,0,0,0.005,0,0.051,0.116,0.014,25.2216
0,0,0.004728132,0,0.059101655,0,0.002364066,0,0,0.002364066,0.028368794,0.002364066,0,0.028368794,0,0,0,0.002364066,0.011820331,0.004728132,0.052009456,0.418439716,0.007092199,0.002364066,0.004728132,0.073286052,0.023640662,0,0.002364066,0,0.014184397,0.004728132,0,0.094562648,0,0,0,0,0,0.004728132,0,0.054373522,0.092198582,0.004728132,25.2218
0,0,0.004878049,0.004878049,0.073170732,0.002439024,0.019512195,0,0,0.004878049,0.026829268,0.007317073,0,0.024390244,0,0,0,0.002439024,0.002439024,0.004878049,0.087804878,0.326829268,0.002439024,0.019512195,0.004878049,0.06097561,0.024390244,0,0.002439024,0,0.007317073,0,0,0.092682927,0,0,0,0,0,0,0,0.06097561,0.124390244,0.007317073,24.9681
0,0,0,0,0.098429319,0,0,0,0,0.005235602,0.028272251,0.003141361,0,0.020942408,0,0,0,0,0.002094241,0.005235602,0.092146597,0.344502618,0.002094241,0.012565445,0.005235602,0.063874346,0.015706806,0,0,0,0.007329843,0,0,0.097382199,0,0,0,0,0,0,0,0.059685864,0.136125654,0,24.9685
0,0,0.015,0,0.089,0.006,0.024,0,0,0.009,0.054,0.024,0,0.036,0,0,0,0,0.006,0,0.065,0.339,0.006,0.018,0.003,0.039,0.003,0,0,0,0.024,0,0,0.071,0,0,0,0,0,0,0,0.054,0.083,0.032,24.4803
0,0,0.009146341,0,0.103658537,0,0.012195122,0,0.006097561,0.009146341,0.048780488,0.021341463,0,0.045731707,0,0,0,0.00304878,0.018292683,0,0.073170732,0.329268293,0.006097561,0.018292683,0,0.039634146,0.012195122,0,0,0,0.024390244,0,0.00304878,0.073170732,0,0,0,0,0,0,0,0.051829268,0.082317073,0.009146341,24.4808
0,0,0.006,0,0.038,0.003,0.012,0,0,0.012,0.088,0.044,0,0.018,0,0,0,0.009,0.009,0,0.102,0.31,0,0.018,0.003,0.018,0.012,0,0,0,0.003,0.009,0,0.105,0,0,0,0,0,0.003,0,0.082,0.088,0.008,22.8689
0,0,0.003095975,0.00619195,0.052631579,0.003095975,0.012383901,0,0,0.009287926,0.092879257,0.046439628,0,0.034055728,0,0,0,0.024767802,0.012383901,0,0.105263158,0.294117647,0.00619195,0.015479876,0,0.027863777,0.012383901,0,0,0,0.00619195,0.00619195,0,0.074303406,0,0,0,0,0,0,0,0.055727554,0.092879257,0.00619195,22.8652
0,0,0.003194888,0,0.079872204,0.003194888,0,0,0,0.009584665,0.076677316,0.006389776,0,0.015974441,0,0,0,0.012779553,0.009584665,0.006389776,0.063897764,0.341853035,0,0.022364217,0,0.044728435,0.041533546,0,0,0,0.003194888,0,0,0.054313099,0,0,0,0,0,0.012779553,0.003194888,0.076677316,0.111821086,0,25.3824
0.002227171,0,0.004454343,0.004454343,0.071269488,0.004454343,0.004454343,0,0,0.031180401,0.066815145,0.022271715,0,0.04454343,0,0,0,0.022271715,0.006681514,0.002227171,0.062360802,0.271714922,0.008908686,0.020044543,0.002227171,0.051224944,0.006681514,0,0.002227171,0,0.006681514,0.002227171,0,0.062360802,0,0,0,0,0,0.008908686,0,0.064587973,0.129175947,0.013363029,25.3819
0,0,0.004,0.002,0.069,0.007,0.007,0,0,0.031,0.069,0.033,0,0.031,0,0,0,0.024,0.004,0.002,0.062,0.273,0.009,0.02,0.002,0.049,0.009,0,0,0,0.004,0.002,0,0.06,0,0,0,0,0,0.009,0,0.056,0.138,0.024,25.3819
0,0,0.034517766,0,0.062944162,0,0,0,0,0.034517766,0.314720812,0.003045685,0,0.01928934,0,0,0,0.01928934,0,0.006091371,0.151269036,0.169543147,0,0.103553299,0,0.050761421,0,0,0,0,0,0.003045685,0,0.015228426,0,0,0,0,0,0,0,0,0.012182741,0,19.8455
0,0,0.034,0,0.025,0,0.037,0,0,0.034,0.31,0.003,0,0.019,0,0,0,0.019,0,0.006,0.149,0.167,0,0.102,0,0.05,0,0,0,0,0,0.003,0,0.015,0,0,0,0,0,0,0,0,0.012,0.015,19.8455
0,0,0.00099108,0.027750248,0,0.005946482,0,0,0,0.039643211,0.021803766,0.022794846,0,0.029732408,0,0,0,0.102081269,0.044598612,0.011892963,0.007928642,0.335976214,0.030723489,0.008919722,0.008919722,0.043607532,0.037661051,0,0,0.011892963,0.005946482,0.002973241,0,0.063429138,0,0,0,0,0,0.015857284,0.027750248,0.012884044,0.07234886,0.005946482,20.3235
0,0,0.016016016,0,0.07007007,0.009009009,0,0,0,0.012012012,0.083083083,0.012012012,0,0.026026026,0,0,0,0.051051051,0.001001001,0.001001001,0.102102102,0.288288288,0.003003003,0.023023023,0.003003003,0.047047047,0.001001001,0,0,0,0.003003003,0.004004004,0,0.117117117,0,0,0,0,0,0,0,0.043043043,0.084084084,0,21.3924
0,0,0.015984016,0,0.050949051,0.008991009,0.018981019,0,0,0.011988012,0.082917083,0.011988012,0,0.025974026,0,0,0,0.050949051,0.000999001,0.000999001,0.101898102,0.286713287,0.002997003,0.022977023,0.002997003,0.04995005,0.000999001,0,0,0,0.002997003,0.003996004,0,0.116883117,0,0,0,0,0,0,0,0.042957043,0.083916084,0,21.3924
0,0,0.003,0,0.028,0.006,0.011,0,0,0,0.019,0.031,0,0.025,0,0,0,0.008,0.006,0,0.025,0.333,0.033,0,0.003,0.006,0.008,0,0,0,0.083,0,0,0.233,0,0,0,0,0,0.028,0,0.019,0.056,0.036,27.1495
0,0,0,0,0.027472527,0.005494505,0.010989011,0,0,0.002747253,0.038461538,0.019230769,0.002747253,0.027472527,0,0,0,0.013736264,0.013736264,0,0.010989011,0.351648352,0.03021978,0,0.002747253,0,0.013736264,0,0.002747253,0,0.076923077,0,0,0.230769231,0,0,0,0,0,0.027472527,0.002747253,0.016483516,0.054945055,0.016483516,27.1497
0,0,0.014985015,0,0.160839161,0.002997003,0.034965035,0,0,0.018981019,0.07992008,0,0,0.067932068,0,0,0,0.013986014,0,0.003996004,0.028971029,0.180819181,0,0.03996004,0.008991009,0.028971029,0,0,0,0,0,0.007992008,0,0.045954046,0,0,0,0,0,0,0,0.111888112,0.147852148,0,24.6645
